,season,date,home-team,home-lat,home-long,vis-team,vis-lat,vis-long,intl-flag,intl-lat,intl-long,travel team,distance (miles)
222,2007,2007-12-22,CAR,35.2140007,-80.94309998,DAL,32.89680099,-97.03800201,0,,,DAL,935.9524399551807
223,2007,2007-12-20,LAR,38.748697,-90.370003,PIT,40.49150085,-80.23290253,0,,,PIT,553.7168380121391
224,2007,2007-12-17,MIN,44.88199997,-93.22180176,CHI,41.97859955,-87.90480042,0,,,CHI,334.1489681564713
225,2007,2007-12-16,NYG,40.77719879,-73.87259674,WSH,38.8521,-77.037697,0,,,WSH,214.44455956986727
226,2007,2007-12-16,LAC,32.73360062,-117.1900024,DET,42.21239853,-83.35340118,0,,,DET,1956.139345279868
227,2007,2007-12-16,DAL,32.89680099,-97.03800201,PHL,39.87189865,-75.2410965,0,,,PHL,1302.6678289439599
228,2007,2007-12-16,LVR,37.721298,-122.221001,IND,39.7173,-86.294403,0,,,IND,1933.3390069429763
229,2007,2007-12-16,MIA,25.79319954,-80.29060364,BAL,39.17539978,-76.66829681,0,,,BAL,945.8628598252328
230,2007,2007-12-16,PIT,40.49150085,-80.23290253,JAX,30.49410057,-81.68789673,0,,,JAX,694.0692747449599
231,2007,2007-12-16,NOS,29.99340057,-90.25800323,ARZ,33.43429947,-112.012001,0,,,ARZ,1300.4724765686708
232,2007,2007-12-16,CLE,41.4117012,-81.84980011,BUF,42.94049835,-78.73220062,0,,,BUF,191.6849295101947
233,2007,2007-12-16,TBB,27.97550011,-82.53320313,ATL,33.63669968,-84.42810059,0,,,ATL,405.92036809576604
234,2007,2007-12-16,NEP,42.36429977,-71.00520325,NYJ,40.77719879,-73.87259674,0,,,NYJ,184.58952459305408
235,2007,2007-12-16,CAR,35.2140007,-80.94309998,SEA,47.44900131,-122.3089981,0,,,SEA,2279.1394724759
236,2007,2007-12-16,KCC,39.2976,-94.713898,TEN,36.12450027,-86.67819977,0,,,TEN,491.4014934566754
237,2007,2007-12-16,LAR,38.748697,-90.370003,GBP,44.48509979,-88.12960052,0,,,GBP,412.4931218267676
238,2007,2007-12-15,SFF,37.61899948,-122.375,CIN,39.04880142,-84.6678009,0,,,CIN,2036.219250728822
239,2007,2007-12-13,HOU,29.64539909,-95.27890015,DEN,39.86169815,-104.6729965,0,,,DEN,882.9169424780046
240,2007,2007-12-10,ATL,33.63669968,-84.42810059,NOS,29.99340057,-90.25800323,0,,,NOS,424.9011950154432
241,2007,2007-12-09,BAL,39.17539978,-76.66829681,IND,39.7173,-86.294403,0,,,IND,515.9801084751041
242,2007,2007-12-09,NEP,42.36429977,-71.00520325,PIT,40.49150085,-80.23290253,0,,,PIT,496.11515984390377
243,2007,2007-12-09,DEN,39.86169815,-104.6729965,KCC,39.2976,-94.713898,0,,,KCC,532.812934596958
244,2007,2007-12-09,NYJ,40.77719879,-73.87259674,CLE,41.4117012,-81.84980011,0,,,CLE,418.5895706371901
245,2007,2007-12-09,SEA,47.44900131,-122.3089981,ARZ,33.43429947,-112.012001,0,,,ARZ,1106.6826478566313
246,2007,2007-12-09,SFF,37.61899948,-122.375,MIN,44.88199997,-93.22180176,0,,,MIN,1588.8414754439343
247,2007,2007-12-09,DET,42.21239853,-83.35340118,DAL,32.89680099,-97.03800201,0,,,DAL,986.3144660311978
248,2007,2007-12-09,JAX,30.49410057,-81.68789673,CAR,35.2140007,-80.94309998,0,,,CAR,328.1234785478653
249,2007,2007-12-09,TEN,36.12450027,-86.67819977,LAC,32.73360062,-117.1900024,0,,,LAC,1751.0296814758542
250,2007,2007-12-09,PHL,39.87189865,-75.2410965,NYG,40.77719879,-73.87259674,0,,,NYG,95.52022245950675
251,2007,2007-12-09,GBP,44.48509979,-88.12960052,LVR,37.721298,-122.221001,0,,,LVR,1825.1968688882441
252,2007,2007-12-09,CIN,39.04880142,-84.6678009,LAR,38.748697,-90.370003,0,,,LAR,308.01562379776897
253,2007,2007-12-09,BUF,42.94049835,-78.73220062,MIA,25.79319954,-80.29060364,0,,,MIA,1185.2546419688558
254,2007,2007-12-09,HOU,29.64539909,-95.27890015,TBB,27.97550011,-82.53320313,0,,,TBB,781.1888469788424
255,2007,2007-12-06,WSH,38.8521,-77.037697,CHI,41.97859955,-87.90480042,0,,,CHI,611.8189872558058
256,2007,2007-12-03,BAL,39.17539978,-76.66829681,NEP,42.36429977,-71.00520325,0,,,NEP,369.5630598904822
257,2007,2008-01-20,GBP,44.48509979,-88.12960052,NYG,40.77719879,-73.87259674,0,,,NYG,769.1847953554119
258,2007,2008-01-20,NEP,42.36429977,-71.00520325,LAC,32.73360062,-117.1900024,0,,,LAC,2587.7294126289144
259,2007,2008-01-13,DAL,32.89680099,-97.03800201,NYG,40.77719879,-73.87259674,0,,,NYG,1388.807384805278
260,2007,2008-01-13,IND,39.7173,-86.294403,LAC,32.73360062,-117.1900024,0,,,LAC,1782.0297278026612
261,2007,2008-01-12,NEP,42.36429977,-71.00520325,JAX,30.49410057,-81.68789673,0,,,JAX,1010.2001675395773
262,2007,2008-01-12,GBP,44.48509979,-88.12960052,SEA,47.44900131,-122.3089981,0,,,SEA,1645.349611553649
263,2007,2008-01-06,LAC,32.73360062,-117.1900024,TEN,36.12450027,-86.67819977,0,,,TEN,1751.0296814758542
264,2007,2008-01-06,TBB,27.97550011,-82.53320313,NYG,40.77719879,-73.87259674,0,,,NYG,1010.4596079941381
265,2007,2008-01-05,PIT,40.49150085,-80.23290253,JAX,30.49410057,-81.68789673,0,,,JAX,694.0692747449599
266,2007,2008-01-05,SEA,47.44900131,-122.3089981,WSH,38.8521,-77.037697,0,,,WSH,2328.466603089645
267,2007,2008-02-03,NEP,42.36429977,-71.00520325,NYG,40.77719879,-73.87259674,0,,,NYG,184.58952459305408
268,2008,2008-09-29,PIT,40.49150085,-80.23290253,BAL,39.17539978,-76.66829681,0,,,BAL,210.19908727303903
269,2008,2008-09-28,CHI,41.97859955,-87.90480042,PHL,39.87189865,-75.2410965,0,,,PHL,677.8647367226499
270,2008,2008-09-28,DAL,32.89680099,-97.03800201,WSH,38.8521,-77.037697,0,,,WSH,1191.966359372909
271,2008,2008-09-28,LVR,37.721298,-122.221001,LAC,32.73360062,-117.1900024,0,,,LAC,446.1738825822018
272,2008,2008-09-28,LAR,38.748697,-90.370003,BUF,42.94049835,-78.73220062,0,,,BUF,674.1556722735478
273,2008,2008-09-28,CAR,35.2140007,-80.94309998,ATL,33.63669968,-84.42810059,0,,,ATL,226.78881532504536
274,2008,2008-09-28,NOS,29.99340057,-90.25800323,SFF,37.61899948,-122.375,0,,,SFF,1910.689235712607
275,2008,2008-09-28,TEN,36.12450027,-86.67819977,MIN,44.88199997,-93.22180176,0,,,MIN,695.0741417205476
276,2008,2008-09-28,TBB,27.97550011,-82.53320313,GBP,44.48509979,-88.12960052,0,,,GBP,1179.7349204130614
277,2008,2008-09-28,NYJ,40.77719879,-73.87259674,ARZ,33.43429947,-112.012001,0,,,ARZ,2148.5589974271033
278,2008,2008-09-28,CIN,39.04880142,-84.6678009,CLE,41.4117012,-81.84980011,0,,,CLE,220.85180924256548
279,2008,2008-09-28,JAX,30.49410057,-81.68789673,HOU,29.64539909,-95.27890015,0,,,HOU,815.86275412831
280,2008,2008-09-28,KCC,39.2976,-94.713898,DEN,39.86169815,-104.6729965,0,,,DEN,532.812934596958
281,2008,2008-09-22,LAC,32.73360062,-117.1900024,NYJ,40.77719879,-73.87259674,0,,,NYJ,2440.7830056951548
282,2008,2008-09-21,GBP,44.48509979,-88.12960052,DAL,32.89680099,-97.03800201,0,,,DAL,931.8699390619787
283,2008,2008-09-21,BAL,39.17539978,-76.66829681,CLE,41.4117012,-81.84980011,0,,,CLE,314.1641641719867
284,2008,2008-09-21,IND,39.7173,-86.294403,JAX,30.49410057,-81.68789673,0,,,JAX,687.0152063081475
285,2008,2008-09-21,PHL,39.87189865,-75.2410965,PIT,40.49150085,-80.23290253,0,,,PIT,267.56663682141016
286,2008,2008-09-21,SEA,47.44900131,-122.3089981,LAR,38.748697,-90.370003,0,,,LAR,1709.0727968426734
287,2008,2008-09-21,SFF,37.61899948,-122.375,DET,42.21239853,-83.35340118,0,,,DET,2078.724233913614
288,2008,2008-09-21,DEN,39.86169815,-104.6729965,NOS,29.99340057,-90.25800323,0,,,NOS,1061.7367241367572
289,2008,2008-09-21,MIN,44.88199997,-93.22180176,CAR,35.2140007,-80.94309998,0,,,CAR,930.0590578511013
290,2008,2008-09-21,NEP,42.36429977,-71.00520325,MIA,25.79319954,-80.29060364,0,,,MIA,1258.286329895695
291,2008,2008-09-21,WSH,38.8521,-77.037697,ARZ,33.43429947,-112.012001,0,,,ARZ,1978.747102804218
292,2008,2008-09-21,NYG,40.77719879,-73.87259674,CIN,39.04880142,-84.6678009,0,,,CIN,585.3904568879163
293,2008,2008-09-21,CHI,41.97859955,-87.90480042,TBB,27.97550011,-82.53320313,0,,,TBB,1011.715392200137
294,2008,2008-09-21,BUF,42.94049835,-78.73220062,LVR,37.721298,-122.221001,0,,,LVR,2298.4267545052626
295,2008,2008-09-21,ATL,33.63669968,-84.42810059,KCC,39.2976,-94.713898,0,,,KCC,692.4544741528869
296,2008,2008-09-21,TEN,36.12450027,-86.67819977,HOU,29.64539909,-95.27890015,0,,,HOU,669.8453801965079
297,2008,2008-09-15,DAL,32.89680099,-97.03800201,PHL,39.87189865,-75.2410965,0,,,PHL,1302.6678289439599
298,2008,2008-09-14,CLE,41.4117012,-81.84980011,PIT,40.49150085,-80.23290253,0,,,PIT,105.76929934841492
299,2008,2008-09-14,NYJ,40.77719879,-73.87259674,NEP,42.36429977,-71.00520325,0,,,NEP,184.58952459305408
300,2008,2008-09-14,DEN,39.86169815,-104.6729965,LAC,32.73360062,-117.1900024,0,,,LAC,852.8168082301714
301,2008,2008-09-14,ARZ,33.43429947,-112.012001,MIA,25.79319954,-80.29060364,0,,,MIA,1971.7722100354285
302,2008,2008-09-14,SEA,47.44900131,-122.3089981,SFF,37.61899948,-122.375,0,,,SFF,678.5177676937133
303,2008,2008-09-14,TBB,27.97550011,-82.53320313,ATL,33.63669968,-84.42810059,0,,,ATL,405.92036809576604
304,2008,2008-09-14,MIN,44.88199997,-93.22180176,IND,39.7173,-86.294403,0,,,IND,502.69056188351243
305,2008,2008-09-14,WSH,38.8521,-77.037697,NOS,29.99340057,-90.25800323,0,,,NOS,969.295995653738
306,2008,2008-09-14,DET,42.21239853,-83.35340118,GBP,44.48509979,-88.12960052,0,,,GBP,287.1787089519704
307,2008,2008-09-14,CAR,35.2140007,-80.94309998,CHI,41.97859955,-87.90480042,0,,,CHI,599.31970276599
308,2008,2008-09-14,JAX,30.49410057,-81.68789673,BUF,42.94049835,-78.73220062,0,,,BUF,873.6317501409884
309,2008,2008-09-14,CIN,39.04880142,-84.6678009,TEN,36.12450027,-86.67819977,0,,,TEN,229.86629046672985
310,2008,2008-09-14,LAR,38.748697,-90.370003,NYG,40.77719879,-73.87259674,0,,,NYG,888.1003913236032
311,2008,2008-09-14,KCC,39.2976,-94.713898,LVR,37.721298,-122.221001,0,,,LVR,1489.0123603593547
312,2008,2008-09-08,LVR,37.721298,-122.221001,DEN,39.86169815,-104.6729965,0,,,DEN,957.157438739824
313,2008,2008-09-08,GBP,44.48509979,-88.12960052,MIN,44.88199997,-93.22180176,0,,,MIN,252.30251835754595
314,2008,2008-09-07,IND,39.7173,-86.294403,CHI,41.97859955,-87.90480042,0,,,CHI,177.38478619752382
315,2008,2008-09-07,SFF,37.61899948,-122.375,ARZ,33.43429947,-112.012001,0,,,ARZ,650.8712181012476
316,2008,2008-09-07,CLE,41.4117012,-81.84980011,DAL,32.89680099,-97.03800201,0,,,DAL,1021.0697532572059
317,2008,2008-09-07,LAC,32.73360062,-117.1900024,CAR,35.2140007,-80.94309998,0,,,CAR,2076.9333490061144
318,2008,2008-09-07,BAL,39.17539978,-76.66829681,CIN,39.04880142,-84.6678009,0,,,CIN,429.8596003630637
319,2008,2008-09-07,TEN,36.12450027,-86.67819977,JAX,30.49410057,-81.68789673,0,,,JAX,483.50972494921473
320,2008,2008-09-07,ATL,33.63669968,-84.42810059,DET,42.21239853,-83.35340118,0,,,DET,594.352964531137
321,2008,2008-09-07,PHL,39.87189865,-75.2410965,LAR,38.748697,-90.370003,0,,,LAR,813.4875339373897
322,2008,2008-09-07,NOS,29.99340057,-90.25800323,TBB,27.97550011,-82.53320313,0,,,TBB,487.85681350777134
323,2008,2008-09-07,MIA,25.79319954,-80.29060364,NYJ,40.77719879,-73.87259674,0,,,NYJ,1096.6013719362302
324,2008,2008-09-07,NEP,42.36429977,-71.00520325,KCC,39.2976,-94.713898,0,,,KCC,1256.2765328310459
325,2008,2008-09-07,PIT,40.49150085,-80.23290253,HOU,29.64539909,-95.27890015,0,,,HOU,1131.1295045326146
326,2008,2008-09-07,BUF,42.94049835,-78.73220062,SEA,47.44900131,-122.3089981,0,,,SEA,2121.972872213771
327,2008,2008-09-04,NYG,40.77719879,-73.87259674,WSH,38.8521,-77.037697,0,,,WSH,214.44455956986727
328,2008,2008-10-27,TEN,36.12450027,-86.67819977,IND,39.7173,-86.294403,0,,,IND,248.67712265751138
329,2008,2008-10-26,SFF,37.61899948,-122.375,SEA,47.44900131,-122.3089981,0,,,SEA,678.5177676937133
330,2008,2008-10-26,PIT,40.49150085,-80.23290253,NYG,40.77719879,-73.87259674,0,,,NYG,334.8491835917019
331,2008,2008-10-26,JAX,30.49410057,-81.68789673,CLE,41.4117012,-81.84980011,0,,,CLE,752.788469580402
332,2008,2008-10-26,HOU,29.64539909,-95.27890015,CIN,39.04880142,-84.6678009,0,,,CIN,886.4575002282368
333,2008,2008-10-26,NOS,29.99340057,-90.25800323,LAC,32.73360062,-117.1900024,X,51.47002,-0.454295,NOS,4629.576850899238
334,2008,2008-10-26,NOS,29.99340057,-90.25800323,LAC,32.73360062,-117.1900024,1,51.47002,-0.454295,LAC,5485.396473359738
335,2008,2008-10-26,NYJ,40.77719879,-73.87259674,KCC,39.2976,-94.713898,0,,,KCC,1107.342426890212
336,2008,2008-10-26,MIA,25.79319954,-80.29060364,BUF,42.94049835,-78.73220062,0,,,BUF,1185.2546419688558
337,2008,2008-10-26,CAR,35.2140007,-80.94309998,ARZ,33.43429947,-112.012001,0,,,ARZ,1773.7345491022052
338,2008,2008-10-26,DET,42.21239853,-83.35340118,WSH,38.8521,-77.037697,0,,,WSH,405.17784366817
339,2008,2008-10-26,DAL,32.89680099,-97.03800201,TBB,27.97550011,-82.53320313,0,,,TBB,928.7332884769202
340,2008,2008-10-26,BAL,39.17539978,-76.66829681,LVR,37.721298,-122.221001,0,,,LVR,2446.6725197003516
341,2008,2008-10-26,NEP,42.36429977,-71.00520325,LAR,38.748697,-90.370003,0,,,LAR,1046.6916202137497
342,2008,2008-10-26,PHL,39.87189865,-75.2410965,ATL,33.63669968,-84.42810059,0,,,ATL,666.2015433826847
343,2008,2008-10-20,NEP,42.36429977,-71.00520325,DEN,39.86169815,-104.6729965,0,,,DEN,1754.048050040356
344,2008,2008-10-19,TBB,27.97550011,-82.53320313,SEA,47.44900131,-122.3089981,0,,,SEA,2520.098659254919
345,2008,2008-10-19,WSH,38.8521,-77.037697,CLE,41.4117012,-81.84980011,0,,,CLE,309.973636961846
346,2008,2008-10-19,LVR,37.721298,-122.221001,NYJ,40.77719879,-73.87259674,0,,,NYJ,2568.985114318102
347,2008,2008-10-19,GBP,44.48509979,-88.12960052,IND,39.7173,-86.294403,0,,,IND,342.29515311372063
348,2008,2008-10-19,HOU,29.64539909,-95.27890015,DET,42.21239853,-83.35340118,0,,,DET,1092.1287422261298
349,2008,2008-10-19,CIN,39.04880142,-84.6678009,PIT,40.49150085,-80.23290253,0,,,PIT,256.1905928613449
350,2008,2008-10-19,CAR,35.2140007,-80.94309998,NOS,29.99340057,-90.25800323,0,,,NOS,651.1231088261729
351,2008,2008-10-19,CHI,41.97859955,-87.90480042,MIN,44.88199997,-93.22180176,0,,,MIN,334.1489681564713
352,2008,2008-10-19,NYG,40.77719879,-73.87259674,SFF,37.61899948,-122.375,0,,,SFF,2579.351490892883
353,2008,2008-10-19,MIA,25.79319954,-80.29060364,BAL,39.17539978,-76.66829681,0,,,BAL,945.8628598252328
354,2008,2008-10-19,BUF,42.94049835,-78.73220062,LAC,32.73360062,-117.1900024,0,,,LAC,2196.2234239037743
355,2008,2008-10-19,LAR,38.748697,-90.370003,DAL,32.89680099,-97.03800201,0,,,DAL,550.0854860867524
356,2008,2008-10-19,KCC,39.2976,-94.713898,TEN,36.12450027,-86.67819977,0,,,TEN,491.4014934566754
357,2008,2008-10-13,CLE,41.4117012,-81.84980011,NYG,40.77719879,-73.87259674,0,,,NYG,418.5895706371901
358,2008,2008-10-12,LAC,32.73360062,-117.1900024,NEP,42.36429977,-71.00520325,0,,,NEP,2587.7294126289144
359,2008,2008-10-12,SEA,47.44900131,-122.3089981,GBP,44.48509979,-88.12960052,0,,,GBP,1645.349611553649
360,2008,2008-10-12,SFF,37.61899948,-122.375,PHL,39.87189865,-75.2410965,0,,,PHL,2521.2348645297866
361,2008,2008-10-12,ARZ,33.43429947,-112.012001,DAL,32.89680099,-97.03800201,0,,,DAL,867.9405949671342
362,2008,2008-10-12,DEN,39.86169815,-104.6729965,JAX,30.49410057,-81.68789673,0,,,JAX,1446.561767353063
363,2008,2008-10-12,MIN,44.88199997,-93.22180176,DET,42.21239853,-83.35340118,0,,,DET,528.2775367565367
364,2008,2008-10-12,WSH,38.8521,-77.037697,LAR,38.748697,-90.370003,0,,,LAR,719.0476388534843
365,2008,2008-10-12,NOS,29.99340057,-90.25800323,LVR,37.721298,-122.221001,0,,,LVR,1903.100619444661
366,2008,2008-10-12,NYJ,40.77719879,-73.87259674,CIN,39.04880142,-84.6678009,0,,,CIN,585.3904568879163
367,2008,2008-10-12,TBB,27.97550011,-82.53320313,CAR,35.2140007,-80.94309998,0,,,CAR,507.4318800649284
368,2008,2008-10-12,ATL,33.63669968,-84.42810059,CHI,41.97859955,-87.90480042,0,,,CHI,605.8102825410471
369,2008,2008-10-12,HOU,29.64539909,-95.27890015,MIA,25.79319954,-80.29060364,0,,,MIA,955.1209788988863
370,2008,2008-10-12,IND,39.7173,-86.294403,BAL,39.17539978,-76.66829681,0,,,BAL,515.9801084751041
371,2008,2008-10-06,NOS,29.99340057,-90.25800323,MIN,44.88199997,-93.22180176,0,,,MIN,1039.4384073350545
372,2008,2008-10-05,JAX,30.49410057,-81.68789673,PIT,40.49150085,-80.23290253,0,,,PIT,694.0692747449599
373,2008,2008-10-05,ARZ,33.43429947,-112.012001,BUF,42.94049835,-78.73220062,0,,,BUF,1911.6932167309435
374,2008,2008-10-05,DAL,32.89680099,-97.03800201,CIN,39.04880142,-84.6678009,0,,,CIN,811.6086453189387
375,2008,2008-10-05,SFF,37.61899948,-122.375,NEP,42.36429977,-71.00520325,0,,,NEP,2704.1178149321436
376,2008,2008-10-05,DEN,39.86169815,-104.6729965,TBB,27.97550011,-82.53320313,0,,,TBB,1506.4730963528011
377,2008,2008-10-05,PHL,39.87189865,-75.2410965,WSH,38.8521,-77.037697,0,,,WSH,119.18450399145989
378,2008,2008-10-05,CAR,35.2140007,-80.94309998,KCC,39.2976,-94.713898,0,,,KCC,808.6038557590765
379,2008,2008-10-05,NYG,40.77719879,-73.87259674,SEA,47.44900131,-122.3089981,0,,,SEA,2412.577689655975
380,2008,2008-10-05,MIA,25.79319954,-80.29060364,LAC,32.73360062,-117.1900024,0,,,LAC,2267.2075512377437
381,2008,2008-10-05,BAL,39.17539978,-76.66829681,TEN,36.12450027,-86.67819977,0,,,TEN,587.4263846959408
382,2008,2008-10-05,DET,42.21239853,-83.35340118,CHI,41.97859955,-87.90480042,0,,,CHI,234.48793545204524
383,2008,2008-10-05,GBP,44.48509979,-88.12960052,ATL,33.63669968,-84.42810059,0,,,ATL,774.1480691290842
384,2008,2008-10-05,HOU,29.64539909,-95.27890015,IND,39.7173,-86.294403,0,,,IND,861.3598052971684
385,2008,2008-12-01,HOU,29.64539909,-95.27890015,JAX,30.49410057,-81.68789673,0,,,JAX,815.86275412831
386,2008,2008-11-30,MIN,44.88199997,-93.22180176,CHI,41.97859955,-87.90480042,0,,,CHI,334.1489681564713
387,2008,2008-11-30,NEP,42.36429977,-71.00520325,PIT,40.49150085,-80.23290253,0,,,PIT,496.11515984390377
388,2008,2008-11-30,LVR,37.721298,-122.221001,KCC,39.2976,-94.713898,0,,,KCC,1489.0123603593547
389,2008,2008-11-30,NYJ,40.77719879,-73.87259674,DEN,39.86169815,-104.6729965,0,,,DEN,1619.5173576515988
390,2008,2008-11-30,LAC,32.73360062,-117.1900024,ATL,33.63669968,-84.42810059,0,,,ATL,1891.5305167263696
391,2008,2008-11-30,WSH,38.8521,-77.037697,NYG,40.77719879,-73.87259674,0,,,NYG,214.44455956986727
392,2008,2008-11-30,TBB,27.97550011,-82.53320313,NOS,29.99340057,-90.25800323,0,,,NOS,487.85681350777134
393,2008,2008-11-30,CLE,41.4117012,-81.84980011,IND,39.7173,-86.294403,0,,,IND,261.43032866322943
394,2008,2008-11-30,CIN,39.04880142,-84.6678009,BAL,39.17539978,-76.66829681,0,,,BAL,429.8596003630637
395,2008,2008-11-30,GBP,44.48509979,-88.12960052,CAR,35.2140007,-80.94309998,0,,,CAR,744.3866869291785
396,2008,2008-11-30,BUF,42.94049835,-78.73220062,SFF,37.61899948,-122.375,0,,,SFF,2308.9576085274844
397,2008,2008-11-30,LAR,38.748697,-90.370003,MIA,25.79319954,-80.29060364,0,,,MIA,1068.4524070634327
398,2008,2008-11-27,PHL,39.87189865,-75.2410965,ARZ,33.43429947,-112.012001,0,,,ARZ,2075.3014095186822
399,2008,2008-11-27,DAL,32.89680099,-97.03800201,SEA,47.44900131,-122.3089981,0,,,SEA,1659.687257696039
400,2008,2008-11-27,DET,42.21239853,-83.35340118,TEN,36.12450027,-86.67819977,0,,,TEN,456.24048939214646
401,2008,2008-11-24,NOS,29.99340057,-90.25800323,GBP,44.48509979,-88.12960052,0,,,GBP,1006.1440099142237
402,2008,2008-11-23,LAC,32.73360062,-117.1900024,IND,39.7173,-86.294403,0,,,IND,1782.0297278026612
403,2008,2008-11-23,SEA,47.44900131,-122.3089981,WSH,38.8521,-77.037697,0,,,WSH,2328.466603089645
404,2008,2008-11-23,ARZ,33.43429947,-112.012001,NYG,40.77719879,-73.87259674,0,,,NYG,2148.5589974271033
405,2008,2008-11-23,ATL,33.63669968,-84.42810059,CAR,35.2140007,-80.94309998,0,,,CAR,226.78881532504536
406,2008,2008-11-23,DEN,39.86169815,-104.6729965,LVR,37.721298,-122.221001,0,,,LVR,957.157438739824
407,2008,2008-11-23,JAX,30.49410057,-81.68789673,MIN,44.88199997,-93.22180176,0,,,MIN,1173.8191785409554
408,2008,2008-11-23,DET,42.21239853,-83.35340118,TBB,27.97550011,-82.53320313,0,,,TBB,982.5427991091836
409,2008,2008-11-23,DAL,32.89680099,-97.03800201,SFF,37.61899948,-122.375,0,,,SFF,1464.3732612985025
410,2008,2008-11-23,CLE,41.4117012,-81.84980011,HOU,29.64539909,-95.27890015,0,,,HOU,1106.7119477112428
411,2008,2008-11-23,BAL,39.17539978,-76.66829681,PHL,39.87189865,-75.2410965,0,,,PHL,90.12735670045262
412,2008,2008-11-23,TEN,36.12450027,-86.67819977,NYJ,40.77719879,-73.87259674,0,,,NYJ,764.1290550012372
413,2008,2008-11-23,MIA,25.79319954,-80.29060364,NEP,42.36429977,-71.00520325,0,,,NEP,1258.286329895695
414,2008,2008-11-23,LAR,38.748697,-90.370003,CHI,41.97859955,-87.90480042,0,,,CHI,258.0284343312469
415,2008,2008-11-23,KCC,39.2976,-94.713898,BUF,42.94049835,-78.73220062,0,,,BUF,869.5004390307525
416,2008,2008-11-20,PIT,40.49150085,-80.23290253,CIN,39.04880142,-84.6678009,0,,,CIN,256.1905928613449
417,2008,2008-11-17,BUF,42.94049835,-78.73220062,CLE,41.4117012,-81.84980011,0,,,CLE,191.6849295101947
418,2008,2008-11-16,WSH,38.8521,-77.037697,DAL,32.89680099,-97.03800201,0,,,DAL,1191.966359372909
419,2008,2008-11-16,PIT,40.49150085,-80.23290253,LAC,32.73360062,-117.1900024,0,,,LAC,2106.2467380291873
420,2008,2008-11-16,JAX,30.49410057,-81.68789673,TEN,36.12450027,-86.67819977,0,,,TEN,483.50972494921473
421,2008,2008-11-16,SEA,47.44900131,-122.3089981,ARZ,33.43429947,-112.012001,0,,,ARZ,1106.6826478566313
422,2008,2008-11-16,SFF,37.61899948,-122.375,LAR,38.748697,-90.370003,0,,,LAR,1735.2086078180077
423,2008,2008-11-16,CIN,39.04880142,-84.6678009,PHL,39.87189865,-75.2410965,0,,,PHL,507.0545812967187
424,2008,2008-11-16,CAR,35.2140007,-80.94309998,DET,42.21239853,-83.35340118,0,,,DET,499.9429946921626
425,2008,2008-11-16,NYG,40.77719879,-73.87259674,BAL,39.17539978,-76.66829681,0,,,BAL,185.00806380412305
426,2008,2008-11-16,TBB,27.97550011,-82.53320313,MIN,44.88199997,-93.22180176,0,,,MIN,1306.334398501405
427,2008,2008-11-16,MIA,25.79319954,-80.29060364,LVR,37.721298,-122.221001,0,,,LVR,2577.36145084825
428,2008,2008-11-16,IND,39.7173,-86.294403,HOU,29.64539909,-95.27890015,0,,,HOU,861.3598052971684
429,2008,2008-11-16,GBP,44.48509979,-88.12960052,CHI,41.97859955,-87.90480042,0,,,CHI,173.40177851639444
430,2008,2008-11-16,ATL,33.63669968,-84.42810059,DEN,39.86169815,-104.6729965,0,,,DEN,1199.2574177386987
431,2008,2008-11-16,KCC,39.2976,-94.713898,NOS,29.99340057,-90.25800323,0,,,NOS,689.5040906642342
432,2008,2008-11-13,NEP,42.36429977,-71.00520325,NYJ,40.77719879,-73.87259674,0,,,NYJ,184.58952459305408
433,2008,2008-11-10,ARZ,33.43429947,-112.012001,SFF,37.61899948,-122.375,0,,,SFF,650.8712181012476
434,2008,2008-11-09,PHL,39.87189865,-75.2410965,NYG,40.77719879,-73.87259674,0,,,NYG,95.52022245950675
435,2008,2008-11-09,LAC,32.73360062,-117.1900024,KCC,39.2976,-94.713898,0,,,KCC,1333.5151955416131
436,2008,2008-11-09,PIT,40.49150085,-80.23290253,IND,39.7173,-86.294403,0,,,IND,325.4838260944276
437,2008,2008-11-09,LVR,37.721298,-122.221001,CAR,35.2140007,-80.94309998,0,,,CAR,2286.7943716066666
438,2008,2008-11-09,MIN,44.88199997,-93.22180176,GBP,44.48509979,-88.12960052,0,,,GBP,252.30251835754595
439,2008,2008-11-09,NYJ,40.77719879,-73.87259674,LAR,38.748697,-90.370003,0,,,LAR,888.1003913236032
440,2008,2008-11-09,MIA,25.79319954,-80.29060364,SEA,47.44900131,-122.3089981,0,,,SEA,2724.0028614290964
441,2008,2008-11-09,ATL,33.63669968,-84.42810059,NOS,29.99340057,-90.25800323,0,,,NOS,424.9011950154432
442,2008,2008-11-09,HOU,29.64539909,-95.27890015,BAL,39.17539978,-76.66829681,0,,,BAL,1245.943794041373
443,2008,2008-11-09,DET,42.21239853,-83.35340118,JAX,30.49410057,-81.68789673,0,,,JAX,813.2680521197015
444,2008,2008-11-09,CHI,41.97859955,-87.90480042,TEN,36.12450027,-86.67819977,0,,,TEN,409.1709119992437
445,2008,2008-11-09,NEP,42.36429977,-71.00520325,BUF,42.94049835,-78.73220062,0,,,BUF,395.566628219249
446,2008,2008-11-06,CLE,41.4117012,-81.84980011,DEN,39.86169815,-104.6729965,0,,,DEN,1200.9669547934784
447,2008,2008-11-03,WSH,38.8521,-77.037697,PIT,40.49150085,-80.23290253,0,,,PIT,204.45596310907663
